athletics,M,110 metres hurdles,1900 Paris,1, Alvin Kraenzlein,United States,USA,North America
athletics,M,110 metres hurdles,1900 Paris,2, John McLean,United States,USA,North America
athletics,M,110 metres hurdles,1900 Paris,3, Fred Moloney,United States,USA,North America
athletics,M,110 metres hurdles,1904 St. Louis,1, Fred Schule,United States,USA,North America
athletics,M,110 metres hurdles,1904 St. Louis,2, Thaddeus Shideler,United States,USA,North America
athletics,M,110 metres hurdles,1904 St. Louis,3, Lesley Ashburner,United States,USA,North America
athletics,M,110 metres hurdles,1908 London,1, Forrest Smithson,United States,USA,North America
athletics,M,110 metres hurdles,1908 London,2, John Garrels,United States,USA,North America
athletics,M,110 metres hurdles,1908 London,3, Arthur Shaw,United States,USA,North America
athletics,M,110 metres hurdles,1912 Stockholm,1, Fred Kelly,United States,USA,North America
athletics,M,110 metres hurdles,1912 Stockholm,2, James Wendell,United States,USA,North America
athletics,M,110 metres hurdles,1912 Stockholm,3, Martin Hawkins,United States,USA,North America
athletics,M,110 metres hurdles,1920 Antwerp,1, Earl Thomson,Canada,CAN,North America
athletics,M,110 metres hurdles,1920 Antwerp,2, Harold Barron,United States,USA,North America
athletics,M,110 metres hurdles,1920 Antwerp,3, Feg Murray,United States,USA,North America
athletics,M,110 metres hurdles,1924 Paris,1, Daniel Kinsey,United States,USA,North America
athletics,M,110 metres hurdles,1924 Paris,2, Sydney Atkinson,South Africa,RSA,Africa
athletics,M,110 metres hurdles,1924 Paris,3, Sten Pettersson,Sweden,SWE,Europe
athletics,M,110 metres hurdles,1928 Amsterdam,1, Sydney Atkinson,South Africa,RSA,Africa
athletics,M,110 metres hurdles,1928 Amsterdam,2, Steve Anderson,United States,USA,North America
athletics,M,110 metres hurdles,1928 Amsterdam,3, John Collier,United States,USA,North America
athletics,M,110 metres hurdles,1932 Los Angeles,1, George Saling,United States,USA,North America
athletics,M,110 metres hurdles,1932 Los Angeles,2, Percy Beard,United States,USA,North America
athletics,M,110 metres hurdles,1932 Los Angeles,3, Don Finlay,Great Britain,GBR,Europe
athletics,M,110 metres hurdles,1936 Berlin,1, Forrest Towns,United States,USA,North America
athletics,M,110 metres hurdles,1936 Berlin,2, Don Finlay,Great Britain,GBR,Europe
athletics,M,110 metres hurdles,1936 Berlin,3, Fritz Pollard,United States,USA,North America
athletics,M,110 metres hurdles,1948 London,1, William Porter,United States,USA,North America
athletics,M,110 metres hurdles,1948 London,2, Clyde Scott,United States,USA,North America
athletics,M,110 metres hurdles,1948 London,3, Craig Dixon,United States,USA,North America
athletics,M,110 metres hurdles,1952 Helsinki,1, Harrison Dillard,United States,USA,North America
athletics,M,110 metres hurdles,1952 Helsinki,2, Jack Davis,United States,USA,North America
athletics,M,110 metres hurdles,1952 Helsinki,3, Arthur Barnard,United States,USA,North America
athletics,M,110 metres hurdles,1956 Melbourne,1, Lee Calhoun,United States,USA,North America
athletics,M,110 metres hurdles,1956 Melbourne,2, Jack Davis,United States,USA,North America
athletics,M,110 metres hurdles,1956 Melbourne,3, Joel Shankle,United States,USA,North America
athletics,M,110 metres hurdles,1960 Rome,1, Lee Calhoun,United States,USA,North America
athletics,M,110 metres hurdles,1960 Rome,2, Willie May,United States,USA,North America
athletics,M,110 metres hurdles,1960 Rome,3, Hayes Jones,United States,USA,North America
athletics,M,110 metres hurdles,1964 Tokyo,1, Hayes Jones,United States,USA,North America
athletics,M,110 metres hurdles,1964 Tokyo,2, Blaine Lindgren,United States,USA,North America
athletics,M,110 metres hurdles,1964 Tokyo,3, Anatoly Mikhailov,Soviet Union,URS,Asia
athletics,M,110 metres hurdles,1968 Mexico City,1, Willie Davenport,United States,USA,North America
athletics,M,110 metres hurdles,1968 Mexico City,2, Ervin Hall,United States,USA,North America
athletics,M,110 metres hurdles,1968 Mexico City,3, Eddy Ottoz,Italy,ITA,Europe
athletics,M,110 metres hurdles,1972 Munich,1, Rod Milburn,United States,USA,North America
athletics,M,110 metres hurdles,1972 Munich,2, Guy Drut,France,FRA,Europe
athletics,M,110 metres hurdles,1972 Munich,3, Thomas Hill,United States,USA,North America
athletics,M,110 metres hurdles,1976 Montreal,1, Guy Drut,France,FRA,Europe
athletics,M,110 metres hurdles,1976 Montreal,2, Alejandro Casañas,Cuba,CUB,North America
athletics,M,110 metres hurdles,1976 Montreal,3, Willie Davenport,United States,USA,North America
athletics,M,110 metres hurdles,1980 Moscow,1, Thomas Munkelt,East Germany,GDR,Europe
athletics,M,110 metres hurdles,1980 Moscow,2, Alejandro Casañas,Cuba,CUB,North America
athletics,M,110 metres hurdles,1980 Moscow,3, Aleksandr Puchkov,Soviet Union,URS,Asia
athletics,M,110 metres hurdles,1984 Los Angeles,1, Roger Kingdom,United States,USA,North America
athletics,M,110 metres hurdles,1984 Los Angeles,2, Greg Foster,United States,USA,North America
athletics,M,110 metres hurdles,1984 Los Angeles,3, Arto Bryggare,Finland,FIN,Europe
athletics,M,110 metres hurdles,1988 Seoul,1, Roger Kingdom,United States,USA,North America
athletics,M,110 metres hurdles,1988 Seoul,2, Colin Jackson,Great Britain,GBR,Europe
athletics,M,110 metres hurdles,1988 Seoul,3, Tonie Campbell,United States,USA,North America
athletics,M,110 metres hurdles,1992 Barcelona,1, Mark McKoy,Canada,CAN,North America
athletics,M,110 metres hurdles,1992 Barcelona,2, Tony Dees,United States,USA,North America
athletics,M,110 metres hurdles,1992 Barcelona,3, Jack Pierce,United States,USA,North America
athletics,M,110 metres hurdles,1996 Atlanta,1, Allen Johnson,United States,USA,North America
athletics,M,110 metres hurdles,1996 Atlanta,2, Mark Crear,United States,USA,North America
athletics,M,110 metres hurdles,1996 Atlanta,3, Florian Schwarthoff,Germany,GER,Europe
athletics,M,110 metres hurdles,2000 Sydney,1, Anier García,Cuba,CUB,North America
athletics,M,110 metres hurdles,2000 Sydney,2, Terrence Trammell,United States,USA,North America
athletics,M,110 metres hurdles,2000 Sydney,3, Mark Crear,United States,USA,North America
athletics,M,110 metres hurdles,2004 Athens,1, Liu Xiang,China,CHN,Asia
athletics,M,110 metres hurdles,2004 Athens,2, Terrence Trammell,United States,USA,North America
athletics,M,110 metres hurdles,2004 Athens,3, Anier García,Cuba,CUB,North America
athletics,M,110 metres hurdles,2008 Beijing,1, Dayron Robles,Cuba,CUB,North America
athletics,M,110 metres hurdles,2008 Beijing,2, David Payne,United States,USA,North America
athletics,M,110 metres hurdles,2008 Beijing,3, David Oliver,United States,USA,North America
athletics,M,110 metres hurdles,2012 London,1, Aries Merritt,United States,USA,North America
athletics,M,110 metres hurdles,2012 London,2, Jason Richardson,United States,USA,North America
athletics,M,110 metres hurdles,2012 London,3, Hansle Parchment,Jamaica,JAM,North America
athletics,M,400 metres hurdles,1900 Paris,1, Walter Tewksbury,United States,USA,North America
athletics,M,400 metres hurdles,1900 Paris,2, Henri Tauzin,France,FRA,Europe
athletics,M,400 metres hurdles,1900 Paris,3, George Orton,Canada,CAN,North America
athletics,M,400 metres hurdles,1904 St. Louis,1, Harry Hillman,United States,USA,North America
athletics,M,400 metres hurdles,1904 St. Louis,2, Frank Waller,United States,USA,North America
athletics,M,400 metres hurdles,1904 St. Louis,3, George Poage,United States,USA,North America
athletics,M,400 metres hurdles,1908 London,1, Charles Bacon,United States,USA,North America
athletics,M,400 metres hurdles,1908 London,2, Harry Hillman,United States,USA,North America
athletics,M,400 metres hurdles,1908 London,3, Jimmy Tremeer,Great Britain,GBR,Europe
athletics,M,400 metres hurdles,1920 Antwerp,1, Frank Loomis,United States,USA,North America
athletics,M,400 metres hurdles,1920 Antwerp,2, John Norton,United States,USA,North America
athletics,M,400 metres hurdles,1920 Antwerp,3, August Desch,United States,USA,North America
athletics,M,400 metres hurdles,1924 Paris,1, Morgan Taylor,United States,USA,North America
athletics,M,400 metres hurdles,1924 Paris,2, Erik Wilén,Finland,FIN,Europe
athletics,M,400 metres hurdles,1924 Paris,3, Ivan Riley,United States,USA,North America
athletics,M,400 metres hurdles,1928 Amsterdam,1, David Burghley,Great Britain,GBR,Europe
athletics,M,400 metres hurdles,1928 Amsterdam,2, Frank Cuhel,United States,USA,North America
athletics,M,400 metres hurdles,1928 Amsterdam,3, Morgan Taylor,United States,USA,North America
athletics,M,400 metres hurdles,1932 Los Angeles,1, Bob Tisdall,Ireland,IRL,Europe
athletics,M,400 metres hurdles,1932 Los Angeles,2, Glenn Hardin,United States,USA,North America
athletics,M,400 metres hurdles,1932 Los Angeles,3, Morgan Taylor,United States,USA,North America
athletics,M,400 metres hurdles,1936 Berlin,1, Glenn Hardin,United States,USA,North America
athletics,M,400 metres hurdles,1936 Berlin,2, John Loaring,Canada,CAN,North America
athletics,M,400 metres hurdles,1936 Berlin,3, Miguel White,Philippines,PHI,Asia
athletics,M,400 metres hurdles,1948 London,1, Roy Cochran,United States,USA,North America
athletics,M,400 metres hurdles,1948 London,2, Duncan White,Ceylon,CEY,Asia
athletics,M,400 metres hurdles,1948 London,3, Rune Larsson,Sweden,SWE,Europe
athletics,M,400 metres hurdles,1952 Helsinki,1, Charles Moore,United States,USA,North America
athletics,M,400 metres hurdles,1952 Helsinki,2, Yuriy Lituyev,Soviet Union,URS,Asia
athletics,M,400 metres hurdles,1952 Helsinki,3, John Holland,New Zealand,NZL,Oceania
athletics,M,400 metres hurdles,1956 Melbourne,1, Glenn Davis,United States,USA,North America
athletics,M,400 metres hurdles,1956 Melbourne,2, Eddie Southern,United States,USA,North America
athletics,M,400 metres hurdles,1956 Melbourne,3, Josh Culbreath,United States,USA,North America
athletics,M,400 metres hurdles,1960 Rome,1, Glenn Davis,United States,USA,North America
athletics,M,400 metres hurdles,1960 Rome,2, Clifton Cushman,United States,USA,North America
athletics,M,400 metres hurdles,1960 Rome,3, Dick Howard,United States,USA,North America
athletics,M,400 metres hurdles,1964 Tokyo,1, Rex Cawley,United States,USA,North America
athletics,M,400 metres hurdles,1964 Tokyo,2, John Cooper,Great Britain,GBR,Europe
athletics,M,400 metres hurdles,1964 Tokyo,3, Salvatore Morale,Italy,ITA,Europe
athletics,M,400 metres hurdles,1968 Mexico City,1, David Hemery,Great Britain,GBR,Europe
athletics,M,400 metres hurdles,1968 Mexico City,2, Gerhard Hennige,West Germany,FRG,Europe
athletics,M,400 metres hurdles,1968 Mexico City,3, John Sherwood,Great Britain,GBR,Europe
athletics,M,400 metres hurdles,1972 Munich,1, John Akii-Bua,Uganda,UGA,Africa
athletics,M,400 metres hurdles,1972 Munich,2, Ralph Mann,United States,USA,North America
athletics,M,400 metres hurdles,1972 Munich,3, David Hemery,Great Britain,GBR,Europe
athletics,M,400 metres hurdles,1976 Montreal,1, Edwin Moses,United States,USA,North America
athletics,M,400 metres hurdles,1976 Montreal,2, Michael Shine,United States,USA,North America
athletics,M,400 metres hurdles,1976 Montreal,3, Yevgeniy Gavrilenko,Soviet Union,URS,Asia
athletics,M,400 metres hurdles,1980 Moscow,1, Volker Beck,East Germany,GDR,Europe
athletics,M,400 metres hurdles,1980 Moscow,2, Vasyl Arkhypenko,Soviet Union,URS,Asia
athletics,M,400 metres hurdles,1980 Moscow,3, Gary Oakes,Great Britain,GBR,Europe
athletics,M,400 metres hurdles,1984 Los Angeles,1, Edwin Moses,United States,USA,North America
athletics,M,400 metres hurdles,1984 Los Angeles,2, Danny Harris,United States,USA,North America
athletics,M,400 metres hurdles,1984 Los Angeles,3, Harald Schmid,West Germany,FRG,Europe
athletics,M,400 metres hurdles,1988 Seoul,1, André Phillips,United States,USA,North America
athletics,M,400 metres hurdles,1988 Seoul,2, Amadou Dia Ba,Senegal,SEN,Africa
athletics,M,400 metres hurdles,1988 Seoul,3, Edwin Moses,United States,USA,North America
athletics,M,400 metres hurdles,1992 Barcelona,1, Kevin Young,United States,USA,North America
athletics,M,400 metres hurdles,1992 Barcelona,2, Winthrop Graham,Jamaica,JAM,North America
athletics,M,400 metres hurdles,1992 Barcelona,3, Kriss Akabusi,Great Britain,GBR,Europe
athletics,M,400 metres hurdles,1996 Atlanta,1, Derrick Adkins,United States,USA,North America
athletics,M,400 metres hurdles,1996 Atlanta,2, Samuel Matete,Zambia,ZAM,Africa
athletics,M,400 metres hurdles,1996 Atlanta,3, Calvin Davis,United States,USA,North America
athletics,M,400 metres hurdles,2000 Sydney,1, Angelo Taylor,United States,USA,North America
athletics,M,400 metres hurdles,2000 Sydney,2, Hadi Al-Somaily,Saudi Arabia,KSA,
athletics,M,400 metres hurdles,2000 Sydney,3, Llewellyn Herbert,South Africa,RSA,Africa
athletics,M,400 metres hurdles,2004 Athens,1, Félix Sánchez,Dominican Republic,DOM,North America
athletics,M,400 metres hurdles,2004 Athens,2, Danny McFarlane,Jamaica,JAM,North America
athletics,M,400 metres hurdles,2004 Athens,3, Naman Keïta,France,FRA,Europe
athletics,M,400 metres hurdles,2008 Beijing,1, Angelo Taylor,United States,USA,North America
athletics,M,400 metres hurdles,2008 Beijing,2, Kerron Clement,United States,USA,North America
athletics,M,400 metres hurdles,2008 Beijing,3, Bershawn Jackson,United States,USA,North America
athletics,M,400 metres hurdles,2012 London,1, Félix Sánchez,Dominican Republic,DOM,North America
athletics,M,400 metres hurdles,2012 London,2, Michael Tinsley,United States,USA,North America
athletics,M,400 metres hurdles,2012 London,3, Javier Culson,Puerto Rico,PUR,North America
athletics,M,3000 metres steeplechase,1920 Antwerp,1, Percy Hodge,Great Britain,GBR,Europe
athletics,M,3000 metres steeplechase,1920 Antwerp,2, Patrick Flynn,United States,USA,North America
athletics,M,3000 metres steeplechase,1920 Antwerp,3, Ernesto Ambrosini,Italy,ITA,Europe
athletics,M,3000 metres steeplechase,1924 Paris,1, Ville Ritola,Finland,FIN,Europe
athletics,M,3000 metres steeplechase,1924 Paris,2, Elias Katz,Finland,FIN,Europe
athletics,M,3000 metres steeplechase,1924 Paris,3, Paul Bontemps,France,FRA,Europe
athletics,M,3000 metres steeplechase,1928 Amsterdam,1, Toivo Loukola,Finland,FIN,Europe
athletics,M,3000 metres steeplechase,1928 Amsterdam,2, Paavo Nurmi,Finland,FIN,Europe
athletics,M,3000 metres steeplechase,1928 Amsterdam,3, Ove Andersen,Finland,FIN,Europe
athletics,M,3000 metres steeplechase,1932 Los Angeles,1, Volmari Iso-Hollo,Finland,FIN,Europe
athletics,M,3000 metres steeplechase,1932 Los Angeles,2, Thomas Evenson,Great Britain,GBR,Europe
athletics,M,3000 metres steeplechase,1932 Los Angeles,3, Joe McCluskey,United States,USA,North America
athletics,M,3000 metres steeplechase,1936 Berlin,1, Volmari Iso-Hollo,Finland,FIN,Europe
athletics,M,3000 metres steeplechase,1936 Berlin,2, Kalle Tuominen,Finland,FIN,Europe
athletics,M,3000 metres steeplechase,1936 Berlin,3, Alfred Dompert,Germany,GER,Europe
athletics,M,3000 metres steeplechase,1948 London,1, Tore Sjöstrand,Sweden,SWE,Europe
athletics,M,3000 metres steeplechase,1948 London,2, Erik Elmsäter,Sweden,SWE,Europe
athletics,M,3000 metres steeplechase,1948 London,3, Göte Hagström,Sweden,SWE,Europe
athletics,M,3000 metres steeplechase,1952 Helsinki,1, Horace Ashenfelter,United States,USA,North America
athletics,M,3000 metres steeplechase,1952 Helsinki,2, Vladimir Kazantsev,Soviet Union,URS,Asia
athletics,M,3000 metres steeplechase,1952 Helsinki,3, John Disley,Great Britain,GBR,Europe
athletics,M,3000 metres steeplechase,1956 Melbourne,1, Chris Brasher,Great Britain,GBR,Europe
athletics,M,3000 metres steeplechase,1956 Melbourne,2, Sándor Rozsnyói,Hungary,HUN,Europe
athletics,M,3000 metres steeplechase,1956 Melbourne,3, Ernst Larsen,Norway,NOR,Europe
athletics,M,3000 metres steeplechase,1960 Rome,1, Zdzisław Krzyszkowiak,Poland,POL,Europe
athletics,M,3000 metres steeplechase,1960 Rome,2, Nikolay Sokolov,Soviet Union,URS,Asia
athletics,M,3000 metres steeplechase,1960 Rome,3, Semyon Rzhishchin,Soviet Union,URS,Asia
athletics,M,3000 metres steeplechase,1964 Tokyo,1, Gaston Roelants,Belgium,BEL,Europe
athletics,M,3000 metres steeplechase,1964 Tokyo,2, Maurice Herriott,Great Britain,GBR,Europe
athletics,M,3000 metres steeplechase,1964 Tokyo,3, Ivan Belyayev,Soviet Union,URS,Asia
athletics,M,3000 metres steeplechase,1968 Mexico City,1, Amos Biwott,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1968 Mexico City,2, Benjamin Kogo,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1968 Mexico City,3, George Young,United States,USA,North America
athletics,M,3000 metres steeplechase,1972 Munich,1, Kipchoge Keino,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1972 Munich,2, Ben Jipcho,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1972 Munich,3, Tapio Kantanen,Finland,FIN,Europe
athletics,M,3000 metres steeplechase,1976 Montreal,1, Anders Gärderud,Sweden,SWE,Europe
athletics,M,3000 metres steeplechase,1976 Montreal,2, Bronisław Malinowski,Poland,POL,Europe
athletics,M,3000 metres steeplechase,1976 Montreal,3, Frank Baumgartl,East Germany,GDR,Europe
athletics,M,3000 metres steeplechase,1980 Moscow,1, Bronisław Malinowski,Poland,POL,Europe
athletics,M,3000 metres steeplechase,1980 Moscow,2, Filbert Bayi,Tanzania,TAN,Africa
athletics,M,3000 metres steeplechase,1980 Moscow,3, Eshetu Tura,Ethiopia,ETH,Africa
athletics,M,3000 metres steeplechase,1984 Los Angeles,1, Julius Korir,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1984 Los Angeles,2, Joseph Mahmoud,France,FRA,Europe
athletics,M,3000 metres steeplechase,1984 Los Angeles,3, Brian Diemer,United States,USA,North America
athletics,M,3000 metres steeplechase,1988 Seoul,1, Julius Kariuki,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1988 Seoul,2, Peter Koech,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1988 Seoul,3, Mark Rowland,Great Britain,GBR,Europe
athletics,M,3000 metres steeplechase,1992 Barcelona,1, Matthew Birir,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1992 Barcelona,2, Patrick Sang,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1992 Barcelona,3, William Mutwol,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1996 Atlanta,1, Joseph Keter,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1996 Atlanta,2, Moses Kiptanui,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,1996 Atlanta,3, Alessandro Lambruschini,Italy,ITA,Europe
athletics,M,3000 metres steeplechase,2000 Sydney,1, Reuben Kosgei,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,2000 Sydney,2, Wilson Boit Kipketer,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,2000 Sydney,3, Ali Ezzine,Morocco,MAR,Africa
athletics,M,3000 metres steeplechase,2004 Athens,1, Ezekiel Kemboi,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,2004 Athens,2, Brimin Kipruto,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,2004 Athens,3, Paul Kipsiele Koech,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,2008 Beijing,1, Brimin Kipruto,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,2008 Beijing,2, Mahiedine Mekhissi-Benabbad,France,FRA,Europe
athletics,M,3000 metres steeplechase,2008 Beijing,3, Richard Kipkemboi Mateelong,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,2012 London,1, Ezekiel Kemboi,Kenya,KEN,Africa
athletics,M,3000 metres steeplechase,2012 London,2, Mahiedine Mekhissi-Benabbad,France,FRA,Europe
athletics,M,3000 metres steeplechase,2012 London,3, Abel Mutai,Kenya,KEN,Africa
athletics,M,20 kilometres race walk,1956 Melbourne,1, Leonid Spirin,Soviet Union,URS,Asia
athletics,M,20 kilometres race walk,1956 Melbourne,2, Antanas Mikėnas,Soviet Union,URS,Asia
athletics,M,20 kilometres race walk,1956 Melbourne,3, Bruno Junk,Soviet Union,URS,Asia
athletics,M,20 kilometres race walk,1960 Rome,1, Volodymyr Holubnychy,Soviet Union,URS,Asia
athletics,M,20 kilometres race walk,1960 Rome,2, Noel Freeman,Australia,AUS,Oceania
athletics,M,20 kilometres race walk,1960 Rome,3, Stan Vickers,Great Britain,GBR,Europe
athletics,M,20 kilometres race walk,1964 Tokyo,1, Ken Matthews,Great Britain,GBR,Europe
athletics,M,20 kilometres race walk,1964 Tokyo,2, Dieter Lindner,United Team of Germany,EUA,Europe
athletics,M,20 kilometres race walk,1964 Tokyo,3, Volodymyr Holubnychy,Soviet Union,URS,Asia
athletics,M,20 kilometres race walk,1968 Mexico City,1, Volodymyr Holubnychy,Soviet Union,URS,Asia
athletics,M,20 kilometres race walk,1968 Mexico City,2, José Pedraza,Mexico,MEX,North America
athletics,M,20 kilometres race walk,1968 Mexico City,3, Nikolay Smaga,Soviet Union,URS,Asia
athletics,M,20 kilometres race walk,1972 Munich,1, Peter Frenkel,East Germany,GDR,Europe
athletics,M,20 kilometres race walk,1972 Munich,2, Volodymyr Holubnychy,Soviet Union,URS,Asia
athletics,M,20 kilometres race walk,1972 Munich,3, Hans-Georg Reimann,East Germany,GDR,Europe
athletics,M,20 kilometres race walk,1976 Montreal,1, Daniel Bautista,Mexico,MEX,North America
athletics,M,20 kilometres race walk,1976 Montreal,2, Hans-Georg Reimann,East Germany,GDR,Europe
athletics,M,20 kilometres race walk,1976 Montreal,3, Peter Frenkel,East Germany,GDR,Europe
athletics,M,20 kilometres race walk,1980 Moscow,1, Maurizio Damilano,Italy,ITA,Europe
athletics,M,20 kilometres race walk,1980 Moscow,2, Pyotr Pochenchuk,Soviet Union,URS,Asia
athletics,M,20 kilometres race walk,1980 Moscow,3, Roland Wieser,East Germany,GDR,Europe
athletics,M,20 kilometres race walk,1984 Los Angeles,1, Ernesto Canto,Mexico,MEX,North America
athletics,M,20 kilometres race walk,1984 Los Angeles,2, Raúl González,Mexico,MEX,North America
athletics,M,20 kilometres race walk,1984 Los Angeles,3, Maurizio Damilano,Italy,ITA,Europe
athletics,M,20 kilometres race walk,1988 Seoul,1, Jozef Pribilinec,Czechoslovakia,TCH,Europe
athletics,M,20 kilometres race walk,1988 Seoul,2, Ronald Weigel,East Germany,GDR,Europe
athletics,M,20 kilometres race walk,1988 Seoul,3, Maurizio Damilano,Italy,ITA,Europe
athletics,M,20 kilometres race walk,1992 Barcelona,1, Daniel Plaza,Spain,ESP,Europe
athletics,M,20 kilometres race walk,1992 Barcelona,2, Guillaume LeBlanc,Canada,CAN,North America
athletics,M,20 kilometres race walk,1992 Barcelona,3, Giovanni De Benedictis,Italy,ITA,Europe
athletics,M,20 kilometres race walk,1996 Atlanta,1, Jefferson Pérez,Ecuador,ECU,South America
athletics,M,20 kilometres race walk,1996 Atlanta,2, Ilya Markov,Russia,RUS,Europe
athletics,M,20 kilometres race walk,1996 Atlanta,3, Bernardo Segura,Mexico,MEX,North America
athletics,M,20 kilometres race walk,2000 Sydney,1, Robert Korzeniowski,Poland,POL,Europe
athletics,M,20 kilometres race walk,2000 Sydney,2, Noé Hernández,Mexico,MEX,North America
athletics,M,20 kilometres race walk,2000 Sydney,3, Vladimir Andreyev,Russia,RUS,Europe
athletics,M,20 kilometres race walk,2004 Athens,1, Ivano Brugnetti,Italy,ITA,Europe
athletics,M,20 kilometres race walk,2004 Athens,2, Paquillo Fernández,Spain,ESP,Europe
athletics,M,20 kilometres race walk,2004 Athens,3, Nathan Deakes,Australia,AUS,Oceania
athletics,M,20 kilometres race walk,2008 Beijing,1, Valeriy Borchin,Russia,RUS,Europe
athletics,M,20 kilometres race walk,2008 Beijing,2, Jefferson Pérez,Ecuador,ECU,South America
athletics,M,20 kilometres race walk,2008 Beijing,3, Jared Tallent,Australia,AUS,Oceania
athletics,M,20 kilometres race walk,2012 London,1, Chen Ding,China,CHN,Asia
athletics,M,20 kilometres race walk,2012 London,2, Erick Barrondo,Guatemala,GUA,Middle America
athletics,M,20 kilometres race walk,2012 London,3, Wang Zhen,China,CHN,Asia
athletics,M,50 kilometres race walk,1932 Los Angeles,1, Tommy Green,Great Britain,GBR,Europe
athletics,M,50 kilometres race walk,1932 Los Angeles,2, Jānis Daliņš,Latvia,LAT,Europe
athletics,M,50 kilometres race walk,1932 Los Angeles,3, Ugo Frigerio,Italy,ITA,Europe
athletics,M,50 kilometres race walk,1936 Berlin,1, Harold Whitlock,Great Britain,GBR,Europe
athletics,M,50 kilometres race walk,1936 Berlin,2, Arthur Tell Schwab,Switzerland,SUI,Europe
athletics,M,50 kilometres race walk,1936 Berlin,3, Adalberts Bubenko,Latvia,LAT,Europe
athletics,M,50 kilometres race walk,1948 London,1, John Ljunggren,Sweden,SWE,Europe
athletics,M,50 kilometres race walk,1948 London,2, Gaston Godel,Switzerland,SUI,Europe
athletics,M,50 kilometres race walk,1948 London,3, Tebbs Lloyd Johnson,Great Britain,GBR,Europe
athletics,M,50 kilometres race walk,1952 Helsinki,1, Giuseppe Dordoni,Italy,ITA,Europe
athletics,M,50 kilometres race walk,1952 Helsinki,2, Josef Doležal,Czechoslovakia,TCH,Europe
athletics,M,50 kilometres race walk,1952 Helsinki,3, Antal Róka,Hungary,HUN,Europe
athletics,M,50 kilometres race walk,1956 Melbourne,1, Norman Read,New Zealand,NZL,Oceania
athletics,M,50 kilometres race walk,1956 Melbourne,2, Yevgeniy Maskinskov,Soviet Union,URS,Asia
athletics,M,50 kilometres race walk,1956 Melbourne,3, John Ljunggren,Sweden,SWE,Europe
athletics,M,50 kilometres race walk,1960 Rome,1, Don Thompson,Great Britain,GBR,Europe
athletics,M,50 kilometres race walk,1960 Rome,2, John Ljunggren,Sweden,SWE,Europe
athletics,M,50 kilometres race walk,1960 Rome,3, Abdon Pamich,Italy,ITA,Europe
athletics,M,50 kilometres race walk,1964 Tokyo,1, Abdon Pamich,Italy,ITA,Europe
athletics,M,50 kilometres race walk,1964 Tokyo,2, Paul Nihill,Great Britain,GBR,Europe
athletics,M,50 kilometres race walk,1964 Tokyo,3, Ingvar Pettersson,Sweden,SWE,Europe
athletics,M,50 kilometres race walk,1968 Mexico City,1, Christoph Höhne,East Germany,GDR,Europe
athletics,M,50 kilometres race walk,1968 Mexico City,2, Antal Kiss,Hungary,HUN,Europe
athletics,M,50 kilometres race walk,1968 Mexico City,3, Larry Young,United States,USA,North America
athletics,M,50 kilometres race walk,1972 Munich,1, Bernd Kannenberg,West Germany,FRG,Europe
athletics,M,50 kilometres race walk,1972 Munich,2, Veniamin Soldatenko,Soviet Union,URS,Asia
athletics,M,50 kilometres race walk,1972 Munich,3, Larry Young,United States,USA,North America
athletics,M,50 kilometres race walk,1980 Moscow,1, Hartwig Gauder,East Germany,GDR,Europe
athletics,M,50 kilometres race walk,1980 Moscow,2, Jordi Llopart,Spain,ESP,Europe
athletics,M,50 kilometres race walk,1980 Moscow,3, Yevgeniy Ivchenko,Soviet Union,URS,Asia
athletics,M,50 kilometres race walk,1984 Los Angeles,1, Raúl González,Mexico,MEX,North America
athletics,M,50 kilometres race walk,1984 Los Angeles,2, Bo Gustafsson,Sweden,SWE,Europe
athletics,M,50 kilometres race walk,1984 Los Angeles,3, Sandro Bellucci,Italy,ITA,Europe
athletics,M,50 kilometres race walk,1988 Seoul,1, Vyacheslav Ivanenko,Soviet Union,URS,Asia
athletics,M,50 kilometres race walk,1988 Seoul,2, Ronald Weigel,East Germany,GDR,Europe
athletics,M,50 kilometres race walk,1988 Seoul,3, Hartwig Gauder,East Germany,GDR,Europe
athletics,M,50 kilometres race walk,1992 Barcelona,1, Andrey Perlov,Unified Team,EUN,Asia
athletics,M,50 kilometres race walk,1992 Barcelona,2, Carlos Mercenario,Mexico,MEX,North America
